,assists,boosts,damageDealt,DBNOs,headshotKills,heals,killPlace,killPoints,kills,killStreaks,longestKill,matchDuration,matchType,maxPlace,revives,rideDistance,roadKills,swimDistance,teamKills,vehicleDestroys,walkDistance,weaponsAcquired,winPoints,winPlacePerc
2965675,0,0,241.6,2,0,0,35,1267,1,1,14.99,1249,squad-fpp,28,0,0.0,0,0.0,0,0,335.0,2,1520,0.4074
2125276,0,8,349.9,1,0,8,10,1000,2,1,90.59,1877,squad,26,2,7473.0,0,0.0,0,0,2716.0,6,1500,0.96
4343739,0,0,0.0,0,0,0,76,0,0,0,0.0,1321,squad-fpp,24,0,0.0,0,0.0,0,0,0.0,0,0,0.0
57198,1,1,200.0,1,0,1,15,0,2,1,1.606,1294,squad,27,0,0.0,0,0.0,0,0,455.8,1,0,0.8846
3745957,0,1,98.0,0,0,0,29,0,1,1,6.426,1430,solo-fpp,93,0,0.0,0,0.0,0,0,1392.0,4,0,0.6957
2448842,0,0,10.0,1,0,0,85,1002,0,0,0.0,1369,duo-fpp,48,0,0.0,0,0.0,0,0,48.24,3,1494,0.1277
892603,0,0,0.0,0,0,0,75,1419,0,0,0.0,1343,solo-fpp,99,0,0.0,0,0.0,0,0,86.93,2,1539,0.2755
2066784,0,0,0.0,0,0,0,71,0,0,0,0.0,1973,solo-fpp,98,0,0.0,0,0.0,0,0,398.0,5,0,0.3196
2671660,0,1,125.3,0,0,0,25,0,1,1,19.92,1354,solo-fpp,95,0,1969.0,0,0.0,0,0,820.7,2,0,0.883
4273806,0,0,0.0,0,0,0,89,0,0,0,0.0,1380,squad-fpp,26,0,0.0,0,0.0,0,0,73.17,0,0,0.04
352514,0,3,148.2,0,0,1,28,0,1,1,2.991,1794,squad,31,1,2515.0,0,0.0,0,0,2628.0,4,0,0.6333
1300659,0,0,0.0,0,0,0,50,1159,0,0,0.0,1927,squad,25,0,0.0,0,0.0,0,0,144.2,3,1568,0.5
1885757,0,0,83.19,0,0,2,61,0,0,0,0.0,1335,duo-fpp,49,0,0.0,0,0.0,0,0,120.5,1,0,0.4792
2693067,0,5,45.42,2,1,2,18,0,2,1,61.11,1393,squad,27,0,0.0,0,0.0,0,0,1701.0,3,0,0.6154
2262818,0,0,46.8,0,0,0,70,1332,0,0,0.0,1282,squad-fpp,29,1,0.0,0,0.0,0,0,171.5,2,1479,0.2143
3029267,0,4,308.1,1,1,2,17,0,2,1,12.11,1869,duo-fpp,49,0,579.5,0,0.0,0,0,2855.0,4,0,0.6667
2501153,0,2,49.08,0,0,0,53,992,0,0,0.0,1381,duo,49,0,768.8,0,0.0,0,0,1045.0,3,1495,0.6667
776670,0,0,60.98,0,0,0,65,0,0,0,0.0,1888,duo-fpp,45,0,1721.0,0,128.7,0,0,1305.0,7,0,0.4318
3612723,0,1,253.2,1,2,1,9,0,3,2,160.3,1390,duo,48,1,0.0,0,0.0,0,0,2336.0,7,0,0.766
2128544,0,4,232.8,0,0,2,12,0,2,1,18.96,1878,solo,98,0,0.0,0,0.0,0,0,3116.0,9,0,0.9381
3954994,1,2,273.2,3,0,3,16,1658,2,2,24.17,1344,squad-fpp,28,2,0.0,0,0.0,0,0,2945.0,5,1612,0.8889
450576,0,0,0.0,0,0,0,69,0,0,0,0.0,1344,solo-fpp,96,0,0.0,0,0.0,0,0,102.2,3,0,0.3158
3278056,0,0,89.44,0,0,0,86,0,0,0,0.0,1322,squad-fpp,28,0,0.0,0,0.0,0,0,18.3,1,0,0.0741
1864312,0,2,75.17,0,0,1,55,0,0,0,0.0,1837,squad-fpp,30,0,4001.0,0,0.0,0,0,1570.0,5,0,0.6207
1012449,0,0,20.4,0,0,0,74,0,0,0,0.0,1948,duo,49,0,0.0,0,0.0,0,0,908.9,4,0,0.25
758557,0,0,18.65,1,1,0,37,0,1,1,36.41,1827,squad-fpp,28,0,0.0,0,0.0,0,0,248.1,1,0,0.1481
3906461,0,1,47.34,0,0,0,71,0,0,0,0.0,1886,solo,99,0,0.0,0,0.0,0,0,693.9,4,0,0.3469
470516,0,1,90.08,0,0,0,72,1048,0,0,0.0,1349,squad-fpp,26,0,0.0,0,0.0,0,0,84.94,2,1508,0.24
4171828,0,0,0.0,0,0,0,83,1000,0,0,0.0,1359,squad-fpp,30,0,0.0,0,0.0,0,0,187.0,3,1500,0.2759
301539,1,6,442.7,2,0,4,14,1449,2,1,13.55,1970,duo,47,1,2204.0,0,0.0,0,0,3444.0,6,1508,0.913
3773573,0,0,0.0,0,0,0,72,0,0,0,0.0,1475,solo-fpp,95,0,0.0,0,0.0,0,0,26.06,1,0,0.3085
1346551,0,0,114.0,1,0,0,43,1125,1,1,10.02,1888,duo-fpp,47,0,0.0,0,0.0,0,0,97.05,1,1462,0.1739
1503088,0,1,236.8,0,1,5,15,0,2,1,42.01,1886,solo-fpp,93,0,0.0,0,0.0,0,0,1106.0,5,0,0.4891
1424570,0,0,46.44,0,0,0,62,1258,0,0,0.0,1894,solo,95,0,2942.0,0,0.0,0,0,293.4,5,1533,0.4362
2745925,0,2,200.0,2,0,0,40,1314,1,1,1.684,1373,duo-fpp,49,0,0.0,0,0.0,0,0,310.7,4,1448,0.4167
4420659,0,2,39.7,0,0,3,49,1000,0,0,0.0,1887,squad-fpp,27,1,1136.0,0,0.0,0,0,1785.0,4,1500,0.8077
2466959,0,0,122.0,1,0,0,38,981,1,1,21.08,1461,duo,40,0,0.0,0,0.0,0,0,131.9,2,1466,0.2051
2830239,0,0,0.0,0,0,0,91,1186,0,0,0.0,1819,squad,28,0,0.0,0,0.0,0,0,0.0,0,1527,0.0
3396782,1,0,59.04,0,0,0,58,1145,0,0,0.0,1931,duo-fpp,49,0,0.0,0,0.0,0,0,1424.0,4,1503,0.4792
224989,2,3,117.7,0,0,1,46,0,0,0,0.0,1279,squad,26,0,0.0,0,0.0,0,0,2609.0,6,0,0.76
2206695,0,1,0.0,0,0,1,46,1016,0,0,0.0,1846,duo-fpp,46,0,2887.0,0,0.0,0,0,1460.0,6,1494,0.7111
4341497,0,0,44.56,1,0,0,94,0,0,0,0.0,1390,squad-fpp,29,0,0.0,0,0.0,0,0,27.99,1,0,0.0
1390769,0,0,145.0,0,0,0,58,1456,0,0,0.0,1374,squad-fpp,28,0,0.0,0,0.0,0,0,685.1,3,1544,0.4074
3150472,0,2,36.28,0,0,0,46,0,0,0,0.0,1397,duo-fpp,48,0,1286.0,0,0.0,0,0,2111.0,2,0,0.766
189090,1,2,310.5,1,0,2,44,1821,0,0,0.0,1387,squad-fpp,28,0,0.0,0,0.0,0,0,1263.0,4,1612,0.7778
2721299,0,1,0.0,0,0,0,50,0,0,0,0.0,1317,squad-fpp,28,0,987.4,0,0.0,0,0,2604.0,8,0,0.8148
11600,1,1,203.7,1,0,2,30,0,1,1,21.99,1391,squad-fpp,27,0,0.0,0,0.0,0,0,245.4,3,0,0.7308
4254145,0,0,21.44,0,0,0,91,0,0,0,0.0,1895,squad-fpp,28,0,0.0,0,0.0,0,0,111.1,1,0,0.0
3459506,0,0,63.6,0,0,1,78,1271,0,0,0.0,1412,squad-fpp,27,0,0.0,0,0.0,0,0,141.3,2,1452,0.1538
4350552,0,0,0.0,0,0,0,76,0,0,0,0.0,1408,squad-fpp,27,0,0.0,0,0.0,0,0,91.73,1,0,0.1538
1829671,0,0,0.0,0,0,0,94,0,0,0,0.0,1471,squad-fpp,27,0,0.0,0,0.0,0,0,40.49,0,0,0.0
2547518,0,0,0.0,1,0,0,68,0,0,0,0.0,1321,squad-fpp,30,0,708.7,0,0.0,1,0,548.6,5,0,0.4483
1321850,0,0,0.0,0,0,1,63,1483,0,0,0.0,1432,duo-fpp,48,0,0.0,0,0.0,0,0,612.7,2,1615,0.4255
294784,0,2,73.87,0,0,0,22,0,1,1,5.567,1867,solo-fpp,93,0,287.6,0,0.0,0,0,1948.0,5,0,0.7935
4233943,0,2,437.2,2,0,8,7,1618,4,2,28.46,1789,duo-fpp,44,0,0.0,0,0.0,0,0,739.5,3,1607,0.4884
1373454,0,0,0.0,0,0,3,64,0,0,0,0.0,1710,squad-fpp,28,0,0.0,0,0.0,0,0,585.6,3,0,0.4074
782751,0,8,369.7,3,0,8,10,0,3,1,272.5,1791,squad,25,0,6417.0,0,0.0,0,0,2583.0,4,0,0.6667
445603,0,0,0.0,0,0,0,49,0,0,0,0.0,1381,solo-fpp,90,0,0.0,0,0.0,0,0,189.2,1,0,0.6067
732635,0,0,0.0,0,0,19,59,0,0,0,0.0,1855,squad-fpp,32,0,0.0,0,0.0,0,0,667.6,3,0,0.5806
2583910,0,0,0.0,0,0,1,71,0,0,0,0.0,1887,squad-fpp,28,0,0.0,0,0.0,0,0,125.9,1,0,0.2222
1642925,0,1,184.9,0,0,3,34,1063,1,1,3.191,1969,duo,49,0,593.1,0,0.0,0,0,1717.0,4,1509,0.5417
1243636,0,3,390.8,2,3,0,11,1431,3,2,241.9,1799,duo-fpp,45,0,4263.0,0,0.0,0,0,1215.0,9,1526,0.4773
4251879,0,5,419.0,3,2,6,6,1509,4,2,20.47,1325,squad-fpp,26,0,0.0,0,0.0,0,0,2467.0,5,1556,0.8
3159988,0,1,36.99,0,0,4,60,0,0,0,0.0,1762,squad-fpp,29,0,5432.0,0,0.0,0,0,1640.0,6,0,0.4286
3098289,0,0,24.51,0,0,0,66,0,0,0,0.0,1898,duo-fpp,47,0,0.0,0,0.0,0,0,321.4,4,0,0.3261
670667,0,0,0.0,0,0,0,92,0,0,0,0.0,1429,squad-fpp,30,0,0.0,0,0.0,0,0,79.34,5,0,0.069
175798,0,0,100.0,1,0,0,39,0,1,1,0.9185,1380,duo-fpp,48,0,0.0,0,0.0,0,0,8.799,0,0,0.234
3093446,1,6,644.9,0,0,3,7,0,3,1,338.3,1830,solo-fpp,97,0,945.6,0,0.0,0,0,4542.0,9,0,0.9688
2416616,0,0,21.29,0,0,0,77,1079,0,0,0.0,1840,squad,29,0,0.0,0,0.0,0,0,815.4,3,1462,0.1786
3298838,1,1,200.0,2,0,2,31,1435,1,1,103.1,1319,squad-fpp,27,0,0.0164,0,8.056,0,0,1053.0,8,1481,0.4615
1554596,0,0,100.0,0,1,5,37,1153,1,1,29.65,1812,squad,26,0,563.3,0,0.0,0,0,2015.0,2,1461,0.32
2397574,0,0,200.0,0,0,0,19,1551,2,2,20.85,1381,solo,95,0,0.0,0,0.0,0,0,18.57,1,1582,0.0851
3306463,0,2,70.16,0,0,2,27,1000,1,1,28.67,1828,squad-fpp,27,0,0.0,0,170.4,0,0,2154.0,4,1500,0.5769
889565,0,3,168.3,1,0,9,27,1784,1,1,2.703,1924,squad-fpp,27,1,5511.0,0,0.0,0,0,1814.0,6,1643,0.6923
3897524,0,0,94.16,0,0,0,72,0,0,0,0.0,2041,solo,94,0,0.0,0,0.0,0,0,139.8,3,0,0.2473
1304727,0,0,100.0,1,1,0,37,0,1,1,0.7997,1779,duo-fpp,48,1,0.0,0,0.0,0,0,163.0,2,0,0.1915
890012,0,2,261.1,0,1,1,20,0,2,1,12.27,1956,solo,95,0,0.0,0,0.0,0,0,682.1,3,0,0.3936
344941,0,0,161.6,1,0,0,31,0,1,1,1.634,1302,squad-fpp,26,0,600.8,0,0.0,0,0,495.2,3,0,0.52
995184,0,0,63.21,0,0,0,91,0,0,0,0.0,1325,duo-fpp,49,0,0.0,0,0.0,0,0,168.6,2,0,0.0625
4407164,0,2,367.4,1,1,1,16,1431,2,1,70.17,1396,duo-fpp,49,0,0.0,0,0.0,0,0,3004.0,5,1531,0.8542
281470,1,1,125.7,1,0,0,25,0,1,1,184.5,1410,duo-fpp,47,0,2809.0,0,0.0,0,0,1374.0,7,0,0.7609
3091982,0,0,108.0,0,0,1,29,1406,1,1,8.217,1263,duo-fpp,49,0,0.0,0,0.0,0,0,1394.0,3,1531,0.6875
3865053,2,4,347.9,2,0,5,11,0,2,1,92.36,1834,duo-fpp,47,0,2862.0,0,0.0,0,0,3087.0,3,0,0.8696
2850236,0,1,75.0,1,1,1,37,1216,1,1,55.83,1336,squad-fpp,28,1,0.0,0,0.0,0,0,853.9,4,1515,0.4815
3783315,0,0,28.59,0,0,0,82,0,0,0,0.0,1367,squad,27,0,0.0,0,0.0,0,0,176.2,1,0,0.1923
1543645,0,0,0.0,0,0,0,100,1555,0,0,0.0,1287,squad,30,0,0.0,0,0.0,0,0,5.386,2,1510,0.0
2886745,0,1,200.0,2,0,2,49,0,0,0,0.0,1374,duo-fpp,45,0,0.0,0,0.0,0,0,504.8,2,0,0.5227
2337542,0,1,0.0,1,0,1,46,0,0,0,0.0,1816,duo-fpp,47,1,3019.0,0,0.0,0,0,2413.0,7,0,0.7391
1581771,0,0,0.0,0,0,0,79,1000,0,0,0.0,1377,squad,27,0,0.0,0,0.0,0,0,138.9,2,1500,0.0385
1005140,1,0,121.4,0,0,1,28,1152,1,1,5.047,1398,duo-fpp,48,1,0.0,0,0.0,0,0,770.7,4,1536,0.6809
3135216,0,2,423.9,2,0,1,22,1070,1,1,4.386,1845,duo-fpp,47,1,10540.0,0,0.0,0,0,1545.0,5,1518,0.8478
866637,0,0,0.0,0,0,0,49,0,0,0,0.0,1348,solo-fpp,91,0,0.0,0,0.0,0,0,650.3,5,0,0.6556
3509574,0,0,0.0,0,0,0,94,0,0,0,0.0,1920,solo-fpp,96,0,0.0,0,0.0,0,0,22.3,0,0,0.0105
3811,0,0,174.8,1,0,0,39,0,1,1,4.716,1524,squad-fpp,30,0,0.0,0,0.0,0,0,34.19,1,0,0.1034
506403,0,0,86.46,1,0,0,89,1256,0,0,0.0,1378,squad-fpp,27,0,0.0,0,0.0,0,0,69.31,2,1517,0.0385
853311,0,0,0.0,0,0,0,80,1308,0,0,0.0,1385,squad-fpp,27,0,0.0,0,4.151,0,0,33.09,2,1537,0.1154
753521,0,0,70.08,0,0,0,78,0,0,0,0.0,1324,duo-fpp,48,0,0.0,0,0.0,0,0,105.4,1,0,0.2128
2558362,0,2,105.8,0,0,0,54,0,0,0,0.0,1885,duo,49,0,3661.0,0,0.0,0,0,1064.0,6,0,0.5417
4440024,1,0,244.2,2,0,4,35,1273,1,1,17.23,1293,duo-fpp,49,1,0.0,0,0.0,0,0,247.8,2,1428,0.4375
968370,1,1,163.4,2,0,2,18,0,2,1,28.64,1397,squad-fpp,29,0,0.0,0,0.0,0,0,225.6,3,0,0.4286
2456449,0,2,472.3,3,0,14,10,1499,3,1,25.72,1397,squad-fpp,28,0,395.8,0,0.0,0,0,775.7,7,1541,0.5926
1133828,0,2,22.05,0,0,0,45,0,0,0,0.0,1358,duo-fpp,49,0,0.0,0,0.0,0,0,1393.0,3,0,0.9167
905783,0,0,97.35,0,0,0,87,0,0,0,0.0,1895,duo-fpp,48,0,0.0,0,0.0,0,0,119.6,2,0,0.0851
1226902,0,0,70.31,0,0,0,70,0,0,0,0.0,1913,squad,28,0,0.0,0,0.0,0,0,254.9,2,0,0.2222
3250767,0,0,0.0,0,0,0,84,1395,0,0,0.0,1776,solo-fpp,94,0,0.0,0,0.0,0,0,27.06,2,1547,0.1075
781686,0,0,378.2,0,3,1,12,0,3,2,38.35,1341,solo-fpp,98,0,0.0,0,0.0,0,0,338.6,3,0,0.4948
653713,0,0,0.0,0,0,0,46,0,0,0,0.0,1933,duo-fpp,47,0,1850.0,0,0.0,0,0,1162.0,9,0,0.6522
4312795,0,0,66.88,0,0,0,74,1578,0,0,0.0,1258,squad-fpp,28,0,0.0,0,0.0,0,0,69.44,2,1599,0.2593
372467,0,0,98.78,0,0,0,93,1617,0,0,0.0,1397,squad-fpp,29,0,0.0,0,0.0,0,0,84.33,1,1522,0.0
3840098,0,0,37.05,0,0,0,94,1201,0,0,0.0,1458,duo-fpp,49,0,0.0,0,0.0,0,0,26.46,1,1418,0.0208
3231097,0,0,0.0,0,0,0,45,0,0,0,0.0,1523,solo,99,0,0.0,0,0.0,0,0,946.9,1,0,0.8469
492698,0,0,27.24,0,0,0,63,0,0,0,0.0,1876,squad,29,0,0.0,0,0.0,0,0,558.1,6,0,0.4286
121532,0,0,0.0,0,0,0,80,0,0,0,0.0,1340,squad-fpp,28,0,0.0,0,0.0,0,0,123.1,2,0,0.1481
785083,0,0,295.2,0,0,0,2,0,0,0,0.0,1808,solo,16,0,0.0,0,0.0,0,0,0.0,8,0,1.0
1894310,0,0,19.8,0,0,0,78,0,0,0,0.0,1403,squad-fpp,30,0,0.0,0,0.0,0,0,1.717,0,0,0.2414
869460,0,1,0.0,0,0,3,48,0,0,0,0.0,1870,duo-fpp,48,0,4755.0,0,0.0,0,0,2016.0,6,0,0.7447
420454,0,0,100.0,1,0,0,43,1440,1,1,2.817,1366,squad-fpp,29,0,0.0,0,0.0,0,0,108.1,2,1523,0.0357
3542253,0,0,83.0,1,1,0,36,0,1,1,7.068,1959,duo-fpp,49,0,0.0,0,0.0,0,0,198.8,2,0,0.3125
622944,0,0,48.92,0,0,0,73,1243,0,0,0.0,2003,squad-fpp,29,0,0.0,0,0.0,0,0,934.8,3,1371,0.2143
513096,0,0,0.0,0,0,0,59,0,0,0,0.0,1296,squad-fpp,32,0,0.0,0,0.0,0,0,2034.0,4,0,0.5806
3451110,0,0,60.58,1,0,0,34,0,1,1,34.31,1393,squad-fpp,28,0,0.0,0,0.0,0,0,865.5,2,0,0.4815
4430856,0,0,0.0,0,0,1,52,0,0,0,0.0,1822,squad,26,0,1830.0,0,201.5,0,0,910.4,9,0,0.4
869085,0,0,300.0,3,1,0,9,0,3,3,15.19,1389,squad,28,0,0.0,0,0.0,0,0,146.4,5,0,0.2963
982168,0,0,100.0,1,0,1,88,1784,0,0,0.0,1421,squad,27,0,0.0,0,0.0,0,0,105.7,1,1626,0.0385
3418627,0,3,948.8,4,0,4,1,0,8,3,130.6,1364,squad-fpp,30,0,0.0,0,0.0,0,0,847.3,4,0,0.7586
158109,0,0,123.4,1,0,0,37,0,1,1,21.65,1360,squad-fpp,28,0,0.0,0,0.0,0,0,204.6,3,0,0.1481
2254389,2,2,164.4,1,0,1,25,1363,1,1,23.14,1372,squad-fpp,30,0,0.0,0,500.4,0,0,2007.0,7,1628,0.8621
2224512,0,0,100.0,1,0,0,54,0,0,0,0.0,1787,squad-fpp,27,0,2641.0,0,0.0,0,0,1034.0,4,0,0.5385
2652457,0,0,0.0,0,0,0,76,0,0,0,0.0,1874,duo-fpp,49,0,0.0,0,0.0,0,0,74.13,1,0,0.25
2128957,1,4,0.0,0,0,1,22,0,1,1,40.21,1461,squad-fpp,29,0,189.0,0,0.0,0,0,2628.0,5,0,0.9643
1006189,0,0,100.0,1,1,0,41,0,1,1,4.89,1294,squad-fpp,27,0,0.0,0,0.0,0,0,88.1,4,0,0.1538
3417350,0,3,85.14,0,0,1,54,0,0,0,0.0,1892,squad,30,0,0.0,0,0.0,0,0,1556.0,4,0,0.5517
728773,1,3,300.3,1,0,4,25,1082,1,1,90.23,1889,duo,48,0,0.0,0,0.0,0,0,3110.0,5,1525,0.9574
3262828,5,7,839.3,2,1,6,3,0,5,1,85.46,1893,duo-fpp,49,1,1798.0,0,0.0,0,0,2308.0,10,0,1.0
3742340,0,0,29.4,0,0,0,65,0,0,0,0.0,1263,duo-fpp,49,0,0.0,0,0.0,0,0,384.9,5,0,0.4792
1403686,0,0,0.0,0,0,0,51,0,0,0,0.0,1847,squad-fpp,27,0,0.0,0,0.0,0,0,1605.0,3,0,0.5
1128111,0,0,237.8,1,0,0,24,0,1,1,6.549,1465,squad,26,0,0.0,0,0.0,0,0,314.8,5,0,0.76
4023505,0,0,100.0,0,0,0,36,0,1,1,2.628,1389,solo-fpp,97,0,0.0,0,0.0,0,0,272.2,6,0,0.4167
1827303,0,0,0.0,0,0,0,64,1437,0,0,0.0,1370,squad,27,0,0.0,0,0.0,0,0,197.1,2,1537,0.3077
692134,1,3,294.6,2,0,5,19,1297,2,1,32.68,1355,squad-fpp,27,0,0.0,0,0.0,0,0,271.8,2,1542,0.3077
584522,0,2,569.7,4,0,5,3,1125,5,2,184.2,1874,squad,26,0,1130.0,0,0.0,0,0,4023.0,7,1528,0.92
507541,0,0,0.0,0,0,0,79,0,0,0,0.0,1280,squad-fpp,29,0,0.0,0,0.0,0,0,76.78,2,0,0.0714
3386919,0,1,120.0,1,0,3,51,0,0,0,0.0,1804,squad-fpp,27,0,3213.0,0,0.0,0,0,2253.0,7,0,0.6154
2006730,0,0,0.0,0,0,0,86,0,0,0,0.0,1389,squad,26,0,0.0,0,0.0,0,0,11.14,2,0,0.04
4363305,0,1,332.6,0,1,1,11,0,3,1,197.0,1929,solo-fpp,94,0,1271.0,1,0.0,0,0,1995.0,6,0,0.6989
860962,0,1,25.2,0,0,1,49,0,0,0,0.0,1884,solo-fpp,96,0,0.0,0,0.0,0,0,680.5,3,0,0.6526
1858124,0,0,310.7,2,1,0,26,0,1,1,36.45,1402,duo-fpp,47,0,639.8,0,0.0,0,0,1752.0,4,0,0.913
3285812,0,0,200.0,2,1,0,39,0,1,1,2.34,1357,duo-fpp,49,0,0.0,0,0.0,0,0,92.98,1,0,0.0625
4196428,0,2,60.58,1,1,3,29,1627,1,1,56.98,1275,squad-fpp,28,1,0.0,0,0.0,0,0,975.9,4,1506,0.7037
3458868,0,1,0.0,0,0,1,75,0,0,0,0.0,1354,squad-fpp,29,0,0.0,0,0.0,0,0,262.2,2,0,0.25
602349,0,5,588.1,2,2,6,4,0,4,2,73.65,1750,duo-fpp,49,1,2646.0,0,0.0,0,0,3348.0,5,0,1.0
2496160,1,4,218.4,2,1,5,12,0,2,1,14.72,1911,squad-fpp,33,1,9373.0,0,0.0,0,0,2240.0,9,0,0.9688
3724515,0,1,145.0,1,0,0,26,1544,1,1,20.37,1256,squad-fpp,31,0,0.0,0,77.97,0,0,2417.0,8,1477,0.7667
1549026,1,5,155.7,0,0,5,59,0,0,0,0.0,1963,squad,28,1,3667.0,0,0.0,0,0,1223.0,8,0,0.4815
4034272,1,6,198.5,2,1,1,18,1403,2,1,58.29,1359,squad-fpp,30,1,0.0,0,0.0,0,0,2333.0,3,1513,0.7931
2652825,0,0,87.58,1,0,0,45,0,1,1,15.1,1970,squad,26,0,0.0,0,0.0,0,0,211.0,2,0,0.0
4007308,0,2,97.02,0,0,0,58,1258,0,0,0.0,1533,duo,50,0,0.0,0,7.095,0,0,1808.0,5,1523,0.5714
2556976,0,0,206.3,2,0,0,30,1297,1,1,15.08,1396,squad,28,3,0.0,0,0.0,0,0,2100.0,4,1349,0.7037
3255644,1,0,81.9,0,0,0,80,1269,0,0,0.0,1766,squad-fpp,30,0,0.0,0,0.0,0,0,193.1,1,1482,0.1379
4119704,0,3,197.2,1,0,5,53,1377,0,0,0.0,1384,squad-fpp,29,1,0.0,0,0.0,0,0,1964.0,2,1490,0.6786
781201,0,0,136.0,1,0,0,64,0,0,0,0.0,1319,squad-fpp,29,0,0.0,0,0.0,0,0,1620.0,5,0,0.4643
2817203,0,1,459.1,2,1,1,9,1382,4,1,44.54,1969,duo,48,0,416.9,0,0.0,1,0,529.2,4,1441,0.234
4394370,0,3,100.0,0,0,9,25,1210,1,1,74.09,1880,duo,48,1,4374.0,0,0.0,0,0,2858.0,7,1640,0.8085
3292307,0,1,158.8,1,0,0,34,1135,1,1,10.88,1373,squad-fpp,27,0,0.0,0,0.0,0,0,398.4,3,1495,0.6154
1173578,1,1,237.0,0,0,7,20,1003,1,1,0.0,1872,squad-fpp,29,1,5869.0,0,0.0,0,0,2848.0,4,1500,1.0
3745669,1,1,127.1,1,1,4,11,1313,2,2,12.22,1955,duo,45,0,9229.0,0,69.1,0,0,1417.0,9,1571,0.7045
487804,0,1,284.1,1,0,1,75,0,0,0,0.0,1815,squad-fpp,32,0,0.0,0,0.0,0,0,356.7,5,0,0.1935
3191934,0,0,0.0,0,0,0,92,1278,0,0,0.0,1386,squad-fpp,27,0,0.0,0,0.0,0,0,39.41,0,1459,0.0385
3556098,0,0,0.0,0,0,0,80,0,0,0,0.0,1776,squad,28,0,0.0,0,0.0,0,0,9.291,0,0,0.037
2043732,0,0,100.0,1,0,0,37,1004,1,1,12.68,1891,squad-fpp,29,0,0.0,0,0.0,0,0,230.8,2,1492,0.1429
1346909,0,0,76.99,0,0,4,76,1330,0,0,0.0,1378,squad-fpp,29,0,0.0,0,0.0,0,0,202.6,2,1542,0.3571
2872069,0,0,0.0,0,0,0,89,1295,0,0,0.0,1333,squad,28,0,0.0,0,0.0,0,0,38.25,1,1440,0.1111
2477237,0,0,31.14,0,0,0,62,0,0,0,0.0,1378,duo-fpp,46,0,0.0,0,0.0,0,0,280.5,4,0,0.4444
2931096,0,7,155.5,0,0,4,42,0,0,0,0.0,1791,squad-fpp,28,0,3423.0,0,147.7,0,0,4546.0,9,0,0.963
1866191,0,0,0.0,0,0,0,66,1050,0,0,0.0,1791,squad-fpp,26,1,0.0,0,0.0,0,0,653.5,2,1457,0.24
2327762,0,0,0.0,0,0,0,64,0,0,0,0.0,1393,solo-fpp,96,0,0.0,0,0.0,0,0,220.2,6,0,0.3684
2262811,0,0,0.0,0,0,1,87,1627,0,0,0.0,1302,squad-fpp,30,0,0.0,0,0.0,0,0,109.4,1,1692,0.069
1005827,0,0,156.8,1,0,0,73,1115,0,0,0.0,1854,squad-fpp,27,0,0.0,0,0.0,0,0,182.1,3,1470,0.1538
2308064,0,1,111.2,2,2,2,6,1539,3,3,55.64,1399,squad-fpp,29,0,0.0,0,0.0,0,0,1537.0,3,1614,1.0
2121612,1,2,304.3,0,0,3,28,0,1,1,13.77,1436,solo-fpp,96,0,0.0,0,0.0,0,0,1090.0,3,0,0.7158
1563854,0,0,159.8,1,1,0,44,1146,1,1,8.138,1467,squad-fpp,27,0,0.0,0,0.0,0,0,85.61,2,1526,0.2308
3875606,0,1,132.6,0,1,10,17,0,1,1,4.449,1938,squad-fpp,25,2,574.3,0,0.0,0,0,4195.0,3,0,0.7917
2549795,1,1,288.2,0,1,5,17,1197,2,1,69.12,1430,duo-fpp,49,0,0.0,0,0.0,0,0,2185.0,3,1445,0.75
841387,1,2,544.1,2,1,2,7,0,4,2,52.93,1890,duo,49,0,1316.0,0,0.0,0,0,642.1,7,0,0.5833
2238498,1,0,87.21,0,0,0,54,0,0,0,0.0,1257,duo-fpp,45,0,0.0,0,0.0,0,0,404.4,4,0,0.4545
4373413,0,0,107.6,1,1,0,28,0,1,1,46.9,1408,squad-fpp,28,0,412.4,0,0.0,0,0,1360.0,4,0,0.5926
4440796,0,0,0.0,0,0,0,78,0,0,0,0.0,1969,squad-fpp,27,0,0.0,0,0.0,0,0,741.5,0,0,0.1538
2904423,0,1,67.03,0,0,4,26,1708,1,1,100.9,1743,duo-fpp,48,0,5169.0,0,0.0,0,0,3479.0,7,1714,0.9574
3154290,0,4,448.5,2,0,3,4,0,4,3,18.78,1288,squad-fpp,29,0,0.0,0,19.83,0,0,2711.0,5,0,0.75
2381222,1,0,200.0,2,0,0,87,1264,0,0,0.0,1292,squad,29,0,0.0,0,0.0,0,0,15.13,1,1389,0.1071
2816548,0,4,156.3,1,0,5,68,1150,0,0,0.0,1314,squad-fpp,31,0,0.0043,0,50.99,0,0,1986.0,3,1416,0.4
3908277,1,2,247.1,2,0,5,33,1162,1,1,8.259,1910,squad-fpp,28,2,687.3,0,0.0,0,0,935.3,3,1446,0.5556
913292,0,0,0.0,1,0,8,34,0,0,0,0.0,1955,squad,26,2,7242.0,0,0.0,0,0,2939.0,4,0,0.84
3291021,0,0,272.8,3,1,0,9,1390,3,2,70.78,1874,squad-fpp,31,0,0.0,0,0.0,0,0,672.7,3,1474,0.2
3772511,1,7,719.2,2,0,6,3,1572,5,2,51.65,1918,duo-fpp,47,1,5237.0,0,64.43,0,0,2058.0,7,1621,1.0
